Date,Open,High,Low,Close,Adj Close,Volume
2015-09-15,111.973778,112.553299,110.515297,116.279999,112.311821,43341200
2015-09-16,112.282845,112.562950,111.500496,116.410004,112.437393,37173500
2015-09-17,111.712982,112.514648,109.839188,113.919998,110.032356,64112600
2015-09-18,108.380714,110.399391,108.052315,113.449997,109.578400,74285300
2015-09-21,109.790894,111.432877,109.781242,115.209999,111.278336,50222000
2015-09-22,109.510780,110.283485,108.680138,113.400002,109.530098,50346200
2015-09-23,109.752258,110.805061,109.433517,114.320000,110.418716,35756700
2015-09-24,109.385223,111.558449,108.535263,115.000000,111.075508,50219500
2015-09-25,112.466370,112.707832,110.128937,114.709999,110.795403,56151900
2015-09-28,109.964752,110.660172,108.602875,112.440002,108.602875,52109000
2015-09-29,108.979561,109.636345,104.179161,109.059998,105.338219,73365400
2015-09-30,106.410339,107.733589,105.019470,110.300003,106.535904,66473000
2015-10-01,105.347878,105.879097,103.647926,109.580002,105.840469,63929100
2015-10-02,104.324051,107.221672,103.879745,110.379997,106.613167,58019800
2015-10-05,106.130234,107.569397,105.347878,110.779999,106.999519,52064700
2015-10-06,106.854630,107.926743,106.023987,111.309998,107.511421,48196800
2015-10-07,107.926743,107.955734,105.676277,110.779999,106.999519,46765600
2015-10-08,106.429649,106.429649,104.517212,109.500000,105.763199,61979600
2015-10-09,106.246132,108.448318,105.753540,112.120003,108.293785,52766100
2015-10-12,108.882973,108.902283,107.636986,111.599998,107.791527,30467200
2015-10-13,107.038147,108.612526,106.902924,111.790001,107.975052,33049300
2015-10-14,107.492104,107.714256,105.821144,110.209999,106.448967,44462400
2015-10-15,107.144394,108.274475,106.719406,111.860001,108.042671,37673500
2015-10-16,107.965393,108.177887,106.758057,111.040001,107.250641,39232600
2015-10-19,107.018837,107.936417,106.352379,111.730003,107.917084,29759200
2015-10-20,107.540405,110.273827,107.038147,113.769997,109.887474,48778800
2015-10-21,110.109619,111.635719,109.819878,113.760002,109.877823,41795200
2015-10-22,110.428375,111.558449,110.206215,115.500000,111.558449,41654100
2015-10-23,112.717476,115.161156,112.360130,119.080002,115.016273,59366900
2015-10-26,114.050400,114.098686,110.998230,115.279999,111.345955,66333800
2015-10-27,111.461853,112.562950,110.099968,114.550003,110.640862,69884400
2015-10-28,112.939629,115.228767,112.099327,119.269997,115.199776,85551400
2015-10-29,114.649239,116.571335,114.233917,120.529999,116.416786,51227300
2015-10-30,116.861092,117.083237,115.373642,119.500000,115.421944,49365300
2015-11-02,116.677574,117.218460,115.528183,121.180000,117.044601,32203300
2015-11-03,116.667908,119.275772,116.580986,122.570000,118.387177,45519000
2015-11-04,118.928047,119.594513,117.469589,122.000000,117.836624,44886100
2015-11-05,118.195518,119.010323,116.575615,120.919998,117.293411,39552700
2015-11-06,117.477722,118.156731,117.002411,121.059998,117.429207,33042300
2015-11-09,117.332214,118.156731,116.449509,120.570000,116.953911,33871400
2015-11-10,113.393974,114.528893,112.579170,116.769997,113.267876,59127900
2015-11-11,112.879890,113.898376,111.754669,116.110001,112.627678,45218000
2015-11-12,112.773170,113.316383,112.181465,115.720001,112.249374,32525600
2015-11-13,111.744965,112.103867,108.902840,112.339996,108.970734,45812400
2015-11-16,108.039536,110.813759,107.670937,114.180000,110.755562,38106700
2015-11-17,111.473358,111.599464,109.921349,113.690002,110.280258,27616900
2015-11-18,112.288162,113.966293,112.035965,117.290001,113.772278,46674700
2015-11-19,114.111794,116.158508,113.258179,118.779999,115.217598,43295800
2015-11-20,115.624992,116.323410,115.285500,119.300003,115.722008,34287100
2015-11-23,115.692902,116.139107,113.820778,117.750000,114.218483,32482500
2015-11-24,113.811089,115.770500,113.607376,118.879997,115.314590,42803200
2015-11-25,115.634705,115.654114,114.383385,118.029999,114.490089,21388300
2015-11-27,114.742294,114.858696,114.072990,117.809998,114.276688,13046400
2015-11-30,114.451286,115.828705,114.218483,118.300003,114.751991,39180300
2015-12-01,115.188492,115.246696,113.355164,117.339996,113.820778,34852400
2015-12-02,113.820778,114.567680,112.598579,116.279999,112.792572,33386600
2015-12-03,113.054482,113.287277,110.794365,115.199997,111.744965,41569500
2015-12-04,111.832268,115.673500,111.657661,119.029999,115.460098,57777000
2015-12-07,115.411606,116.265205,114.276688,118.279999,114.732590,32084200
2015-12-08,113.995384,115.042992,113.355164,118.230003,114.684090,34309500
2015-12-09,114.111794,114.160294,111.628563,115.620003,112.152374,46361400
2015-12-10,112.559769,113.432785,112.045670,116.169998,112.685867,29104200
2015-12-11,111.735275,111.929268,109.465446,113.180000,109.785561,46886200
2015-12-14,108.815544,109.300545,106.497231,112.480003,109.106552,64318700
2015-12-15,108.582741,109.416946,107.040421,110.489998,107.176224,53323100
2015-12-16,107.738831,108.631226,105.536919,111.339996,108.000725,56238500
2015-12-17,108.660332,108.883438,105.711525,108.980003,105.711525,44772800
2015-12-18,105.643616,106.235313,102.636589,106.029999,102.849983,96453300
2015-12-21,104.062500,104.149803,102.403786,107.330002,104.111008,47590600
2015-12-22,104.178909,104.489304,103.257378,107.230003,104.014015,32789400
2015-12-23,104.052788,105.585419,103.984901,108.610001,105.352608,32657400
2015-12-24,105.730911,105.730911,104.712402,108.029999,104.790009,13570400
2015-12-28,104.363197,104.460213,102.995491,106.820000,103.616302,26704200
2015-12-29,103.752098,106.148026,103.655090,108.739998,105.478706,30931200
2015-12-30,105.323517,105.439911,103.965500,107.320000,104.101311,25213800
2015-12-31,103.800598,103.819984,101.676277,105.260002,102.103088,40635300
2016-01-04,99.532562,102.209778,98.940857,105.349998,102.190376,67649400
2016-01-05,102.578384,102.675377,99.338570,102.709999,99.629555,55791000
2016-01-06,97.544044,99.299767,96.874741,100.699997,97.679848,68457400
2016-01-07,95.720428,97.126945,93.537910,96.449997,93.557297,81094400
2016-01-08,95.594330,96.137535,93.858017,96.959999,94.052017,70798000
2016-01-11,96.001732,96.089035,94.420609,98.529999,95.574928,49739400
2016-01-12,97.534348,97.670151,95.875633,99.959999,96.962036,49154200
2016-01-13,97.311241,98.155159,94.381821,97.389999,94.469124,62439600
2016-01-14,95.022026,97.466438,92.868591,99.519997,96.535217,63170100
2016-01-15,93.314796,94.779518,92.500000,97.129997,94.216911,79010000
2016-01-19,95.458534,95.691338,92.635803,96.660004,93.761017,53087700
2016-01-20,92.247795,95.245117,90.618187,96.790001,93.887115,72334400
2016-01-21,94.149017,94.944420,92.092590,96.300003,93.411812,52161500
2016-01-22,95.671921,98.417046,95.419724,101.419998,98.378242,65800500
2016-01-25,98.475250,98.484955,96.234535,99.440002,96.457626,51794500
2016-01-26,96.932930,97.854431,95.128723,99.989998,96.991135,75077000
2016-01-27,93.159599,93.731911,90.540581,93.419998,90.618187,133369700
2016-01-28,90.977089,91.685188,89.619072,94.089996,91.268089,55678800
2016-01-29,91.947090,94.420609,91.520294,97.339996,94.420609,64416500
2016-02-01,93.576706,93.809509,92.538811,96.430000,93.537910,40943500
2016-02-02,92.558205,93.159599,91.452393,94.480003,91.646393,37357200
2016-02-03,92.150795,93.935623,91.258392,96.349998,93.460312,45964300
2016-02-04,93.489563,94.923210,92.836136,96.599998,94.211258,46471700
2016-02-05,94.133240,94.523354,91.373238,94.019997,91.695061,46418100
2016-02-08,90.827065,93.333511,90.739296,95.010002,92.660583,54021400
2016-02-09,91.958389,93.567589,91.607285,94.989998,92.641068,44331200
2016-02-10,93.548080,93.967445,91.773087,94.269997,91.938881,42343600
2016-02-11,91.470749,92.377754,90.300423,93.699997,91.382980,50074700
2016-02-12,91.860863,92.163193,90.710045,93.989998,91.665810,40351400
2016-02-16,92.670334,94.455086,92.270477,96.639999,94.250275,49057900
2016-02-17,94.279533,95.781448,93.772392,98.120003,95.693672,44863200
2016-02-18,96.395882,96.444641,93.713875,96.260002,93.879677,39021000
2016-02-19,93.626099,94.367310,93.431053,96.040001,93.665115,35374200
2016-02-22,93.928429,94.503845,93.548080,96.879997,94.484337,34280800
2016-02-23,94.016220,94.113739,92.211952,94.690002,92.348495,31942600
2016-02-24,91.656059,93.996712,91.012375,96.099998,93.723625,36255700
2016-02-25,93.674873,94.367310,92.894653,96.760002,94.367310,27582700
2016-02-26,94.796417,95.596146,94.191757,96.910004,94.513603,28991100
2016-02-29,94.464836,95.800957,94.260025,96.690002,94.299042,35216300
2016-03-01,95.235298,98.278152,95.010994,100.529999,98.044075,50407100
2016-03-02,98.024582,98.395187,97.176079,100.750000,98.258652,33169600
2016-03-03,98.092842,99.194893,97.966064,101.500000,98.990097,36955700
2016-03-04,99.838585,101.184456,98.863319,103.010002,100.462761,46055100
2016-03-07,99.858086,100.287209,98.463455,101.870003,99.350945,35828900
2016-03-08,98.287903,99.243668,97.917297,101.029999,98.531715,31561900
2016-03-09,98.804787,99.068115,97.790504,101.120003,98.619499,27201700
2016-03-10,98.902328,99.711807,97.673477,101.169998,98.668251,33513600
2016-03-11,99.711807,99.750809,98.990097,102.260002,99.731300,27408200
2016-03-14,99.389961,100.365234,99.263176,102.519997,99.984879,25076100
2016-03-15,101.389259,102.579094,101.281990,104.580002,101.993942,40067700
2016-03-16,102.023201,103.681152,102.003693,105.970001,103.349571,38303500
2016-03-17,102.910690,103.837204,102.364532,105.800003,103.183762,34420700
2016-03-18,103.710411,103.866463,102.588852,105.919998,103.300804,44205200
2016-03-21,103.310555,104.988029,102.540085,105.910004,103.291046,35502700
2016-03-22,102.647354,104.636917,102.608360,106.720001,104.081009,32444400
2016-03-23,103.846954,104.422371,103.281296,106.129997,103.505608,25703500
2016-03-24,102.861931,103.622635,102.296272,105.669998,103.056976,26133000
2016-03-28,103.378822,103.564117,102.462067,105.190002,102.588852,19411400
2016-03-29,102.296272,105.124550,102.286514,107.680000,105.017281,31190100
2016-03-30,105.963287,107.689514,105.914528,109.559998,106.850792,45601100
2016-03-31,107.006844,107.182388,106.187599,108.989998,106.294884,25888400
2016-04-01,106.090073,107.279907,105.524422,109.989998,107.270149,25874000
2016-04-04,107.689514,109.415756,107.543236,111.120003,108.372215,37356200
2016-04-05,106.802032,107.991859,106.714249,109.809998,107.094597,26578700
2016-04-06,107.504227,108.235680,106.499687,110.959999,108.216171,26404100
2016-04-07,107.231140,107.689514,105.446404,108.540001,105.856026,31801900
2016-04-08,106.216866,107.055595,105.495163,108.660004,105.973045,23581700
2016-04-11,106.275383,107.874832,106.138847,109.019997,106.324135,29407500
2016-04-12,106.636215,107.767540,105.973045,110.440002,107.709030,27232300
2016-04-13,108.060127,109.562050,108.060127,112.040001,109.269463,33257300
2016-04-14,108.859848,109.610802,108.577019,112.099998,109.327972,25473900
2016-04-15,109.337738,109.523041,107.016594,109.849998,107.133614,46939000
2016-04-18,106.197357,106.255859,104.295586,107.480003,104.822220,60834000
2016-04-19,105.212334,105.329361,103.603134,106.910004,104.266327,32384900
2016-04-20,104.002998,105.417145,103.437340,107.129997,104.480873,30611000
2016-04-21,104.285828,104.285828,102.910690,105.970001,103.349571,31552500
2016-04-22,102.413307,103.846954,102.032951,105.680000,103.066734,33683100
2016-04-25,102.403549,103.037483,101.925667,105.080002,102.481575,28031600
2016-04-26,101.340500,102.696136,101.340500,104.349998,101.769615,56016200
2016-04-27,93.626099,96.269089,93.314011,97.820000,95.401100,114602100
2016-04-28,95.196289,95.459610,91.919373,94.830002,92.485031,82242700
2016-04-29,91.665810,92.377754,90.222404,93.739998,91.421997,68531500
2016-05-02,91.646294,91.753578,90.115128,93.639999,91.324463,48160100
2016-05-03,91.870613,93.372528,91.363464,95.180000,92.826378,56831300
2016-05-04,92.845879,93.528580,91.500008,94.190002,91.860863,41025500
2016-05-05,92.233719,92.302399,90.938530,93.239998,91.487999,35890500
2016-05-06,91.615555,91.694054,90.124115,92.720001,90.977768,43458200
2016-05-09,91.252518,92.008034,90.850212,92.790001,91.046455,32936400
2016-05-10,91.576317,91.811798,90.379234,93.419998,91.664612,33686800
2016-05-11,91.723495,91.811798,90.722656,92.510002,90.771721,28719100
2016-05-12,90.977768,91.036644,87.788841,90.339996,88.642487,76314700
2016-05-13,88.308876,89.947495,88.308876,90.519997,88.819107,44392800
2016-05-16,90.653969,92.616386,89.927879,93.879997,92.115974,61259800
2016-05-17,92.773384,92.920563,91.262329,93.489998,91.733299,46916900
2016-05-18,92.390709,93.420982,92.125786,94.559998,92.783195,42062400
2016-05-19,92.861687,92.861687,91.811798,94.199997,92.429955,30442100
2016-05-20,92.861687,93.636848,92.743942,95.220001,93.430801,32026000
2016-05-23,94.068588,95.363785,93.872345,96.430000,94.618050,38018600
2016-05-24,95.393211,96.246864,95.020355,97.900002,96.060440,35140200
2016-05-25,96.815964,97.865860,96.266502,99.620003,97.748116,38168800
2016-05-26,97.806984,98.837273,96.786537,100.410004,98.523285,56331200
2016-05-27,97.571510,98.582146,97.385071,100.349998,98.464394,36229500
2016-05-31,97.728500,98.513466,96.963150,99.860001,97.983612,42307200
2016-06-01,97.159393,97.669617,96.482361,98.459999,96.609924,29173300
2016-06-02,95.766068,96.001572,94.814293,97.720001,95.883820,40191600
2016-06-03,95.952507,96.423485,95.618889,97.919998,96.080055,28062900
2016-06-06,96.148750,99.975464,95.717018,98.629997,96.776718,23292500
2016-06-07,97.385071,97.993423,97.100525,99.029999,97.169197,22409500
2016-06-08,97.159393,97.689247,96.825775,98.940002,97.080902,20848100
2016-06-09,96.649162,98.111168,96.609924,99.650002,97.777550,26601400
2016-06-10,96.678596,97.483185,96.629539,98.830002,96.972954,31712900
2016-06-13,96.835602,97.257515,95.275467,97.339996,95.510956,38020500
2016-06-14,95.491341,96.629539,94.932045,97.459999,95.628708,31931900
2016-06-15,95.981949,96.560860,95.206787,97.139999,95.314720,29445200
2016-06-16,94.637680,95.913254,94.264832,97.550003,95.717018,31326800
2016-06-17,94.804497,94.833931,93.509293,95.330002,93.538727,61008200
2016-06-20,94.196144,94.755424,93.244370,95.099998,93.313049,34411900
2016-06-21,93.156059,94.539566,92.900940,95.910004,94.107834,35546400
2016-06-22,94.441437,95.069412,93.558357,95.550003,93.754601,29219100
2016-06-23,94.137268,94.480698,93.460236,96.099998,94.294258,32240200
2016-06-24,91.164200,92.881317,90.909096,93.400002,91.644997,75311400
2016-06-27,91.252518,91.301575,89.780685,92.040001,90.310555,45489600
2016-06-28,91.154388,91.900116,90.408669,93.589996,91.831421,40444900
2016-06-29,92.204285,92.773384,91.870674,94.400002,92.626205,36531000
2016-06-30,92.665459,93.970459,92.528091,95.599998,93.803650,35836400
2016-07-01,93.695709,94.657310,93.538727,95.889999,94.088203,26026500
2016-07-05,93.597595,93.607414,92.685074,94.989998,93.205109,27705200
2016-07-06,92.822449,93.862526,92.596771,95.529999,93.734970,30949100
2016-07-07,93.901779,94.686745,93.823280,95.940002,94.137268,25139600
2016-07-08,94.676941,95.069412,94.245209,96.680000,94.863365,28912100
2016-07-11,94.932045,95.815140,94.912422,96.980003,95.157722,23794900
2016-07-12,95.344162,95.864189,95.295097,97.419998,95.589455,24167500
2016-07-13,95.579643,95.834763,95.020355,96.870003,95.049797,25892200
2016-07-14,95.560020,97.129951,95.491341,98.790001,96.933723,38919000
2016-07-15,97.061272,97.434128,96.649162,98.779999,96.923904,30137000
2016-07-18,96.845398,98.248535,96.747276,99.830002,97.954170,36493900
2016-07-19,97.689247,98.120972,97.473381,99.870003,97.993423,23779900
2016-07-20,98.120972,98.572334,97.865860,99.959999,98.081734,26276000
2016-07-21,97.954170,99.102180,97.267326,99.430000,97.561691,32702000
2016-07-22,97.394890,97.434128,96.462738,98.660004,96.806160,28313700
2016-07-25,96.403862,96.982773,95.098846,97.339996,95.510956,40382900
2016-07-26,95.000732,96.129128,94.608246,96.669998,94.853554,56239800
2016-07-27,102.310753,102.389236,100.819305,102.949997,101.015549,92344800
2016-07-28,100.897812,102.487358,100.887985,104.339996,102.379417,39869800
2016-07-29,102.232246,102.585487,101.731834,104.209999,102.251869,27733700
2016-08-01,102.448120,104.155426,102.448120,106.050003,104.057297,38167900
2016-08-02,104.057297,104.076920,102.045822,104.480003,102.516800,33816600
2016-08-03,102.840591,103.851242,102.801346,105.790001,103.802185,30202600
2016-08-04,104.157341,104.571663,103.861374,105.870003,104.443428,27408700
2016-08-05,104.838028,106.199448,104.749245,107.480003,106.031723,40553400
2016-08-08,106.071190,106.909737,105.716042,108.370003,106.909737,28037200
2016-08-09,106.771622,107.472054,106.554596,108.809998,107.343811,26315200
2016-08-10,107.245155,107.432602,106.307961,108.000000,106.544724,24008500
2016-08-11,107.057709,107.462196,106.396744,107.930000,106.475662,27484500
2016-08-12,106.327682,106.978798,106.327682,108.180000,106.722298,18660400
2016-08-15,106.682838,108.063972,106.623650,109.480003,108.004776,25868200
2016-08-16,108.152756,108.744675,107.738411,109.379997,107.906120,33794400
2016-08-17,107.629898,107.896263,106.880135,109.220001,107.748291,25356000
2016-08-18,107.758148,108.123161,107.550972,109.080002,107.610176,21984700
2016-08-19,107.304344,108.211952,106.899872,109.360001,107.886398,25368100
2016-08-22,107.393135,107.629898,106.396744,108.510002,107.047852,25820200
2016-08-23,107.126762,107.846931,107.067574,108.849998,107.383263,21257700
2016-08-24,107.107048,107.284615,106.229042,108.029999,106.574318,23675100
2016-08-25,105.942940,106.426338,105.242508,107.570000,106.120514,25086200
2016-08-26,105.962677,106.495399,104.877495,106.940002,105.499008,27766300
2016-08-29,105.183311,105.992271,104.857765,106.820000,105.380623,24970300
2016-08-30,104.374367,105.064941,104.078407,106.000000,104.571663,24863900
2016-08-31,104.236259,105.133995,104.216522,106.099998,104.670319,29662400
2016-09-01,104.709793,105.360893,104.196793,106.730003,105.291840,26701500
2016-09-02,106.248756,106.544724,105.380623,107.730003,106.278366,26802500
2016-09-06,106.446068,106.840683,106.061317,107.699997,106.248756,26880400
2016-09-07,106.377014,107.294479,105.627251,108.360001,106.899872,42364300
2016-09-08,105.804825,105.824554,103.821907,105.519997,104.098145,53002000
2016-09-09,103.229996,104.295448,101.740341,103.129997,101.740341,46557000
2016-09-12,101.266808,104.295448,101.148430,105.440002,104.019218,45292800
2016-09-13,106.061317,107.324074,105.794960,107.949997,106.495399,62176200
2016-09-14,107.264893,111.506943,107.136642,111.769997,110.263916,110888700
2016-09-15,112.325760,114.170563,111.960747,115.570000,114.012718,89983600
2016-09-16,113.568779,114.565170,112.503326,114.919998,113.371475,79886900
2016-09-19,113.637833,114.614502,111.723976,113.580002,112.049530,47023000
2016-09-20,111.526680,112.582260,110.993958,113.570000,112.039665,34514300
2016-09-21,112.315895,112.454010,110.924896,113.550003,112.019936,36003200
2016-09-22,112.809158,113.391212,112.463875,114.620003,113.075523,31074000
2016-09-23,112.878212,113.243225,110.046890,112.709999,111.191254,52481200
2016-09-26,110.135666,111.862091,110.046890,112.879997,111.358955,29869400
2016-09-27,111.477348,111.654922,110.826241,113.089996,111.566124,24607400
2016-09-28,112.158051,113.095253,111.901558,113.949997,112.414543,29641100
2016-09-29,111.635201,112.266571,110.293518,112.180000,110.668396,35887000
2016-09-30,110.944626,111.842369,110.293518,113.050003,111.526680,36379100
2016-10-03,111.191254,111.526680,110.767052,112.519997,111.003807,21701800
2016-10-04,111.536537,112.769691,111.112328,113.000000,111.477348,29736800
2016-10-05,111.871964,112.128456,111.171524,113.050003,111.526680,21453100
2016-10-06,112.167915,112.799294,111.605598,113.889999,112.355354,28779300
2016-10-07,112.769691,113.016327,111.980476,114.059998,112.523064,24358400
2016-10-10,113.470123,115.176819,113.174171,116.050003,114.486252,36236000
2016-10-11,116.114014,117.090675,114.634224,116.300003,114.732880,64041000
2016-10-12,115.768730,116.390251,115.176819,117.339996,115.758865,37586800
2016-10-13,115.216278,115.857521,114.160706,116.980003,115.403717,35192400
2016-10-14,116.291588,116.577682,115.551697,117.629997,116.044960,35652200
2016-10-17,115.749001,116.252121,115.206413,117.550003,115.966042,23624900
2016-10-18,116.587555,116.617149,115.867378,117.470001,115.887123,24553500
2016-10-19,115.670074,116.173210,112.266571,117.120003,115.541832,20034600
2016-10-20,115.285332,115.798325,114.762474,117.059998,115.482635,24125800
2016-10-21,115.236008,115.334663,114.713150,116.599998,115.028831,23192700
2016-10-24,115.522102,116.153473,115.423447,117.650002,116.064682,23538700
2016-10-25,116.360641,116.765129,115.729271,118.250000,116.656609,48129000
2016-10-26,112.769691,114.140961,111.783165,115.589996,114.032448,66134200
2016-10-27,113.835144,114.298813,112.562523,114.480003,112.937408,34562000
2016-10-28,112.335625,113.657570,111.921280,113.720001,112.187653,37861700
2016-10-31,112.118591,112.690773,111.674652,113.540001,112.010071,26419400
2016-11-01,111.931152,112.236961,109.040627,111.489998,109.987694,43825800
2016-11-02,109.898911,110.836105,109.731201,111.589996,110.086349,28331700
2016-11-03,110.046684,110.522652,108.628708,109.830002,108.906357,26932600
2016-11-04,107.617294,109.322823,107.200821,108.839996,107.924675,30837000
2016-11-07,109.154251,109.580635,108.539467,110.410004,109.481483,32560000
2016-11-08,109.382317,110.780464,108.777451,111.059998,110.126007,24054500
2016-11-09,108.955933,110.383827,107.141327,110.879997,109.947525,59176400
2016-11-10,110.155754,110.155754,104.939995,107.790001,106.883514,57134500
2016-11-11,106.219147,107.954430,105.653946,108.430000,107.518127,34094100
2016-11-14,106.804184,106.903343,103.204712,105.709999,104.820999,51175500
2016-11-15,105.673775,106.774437,105.267227,107.110001,106.209229,32264500
2016-11-16,105.802673,109.303001,105.703522,109.989998,109.065002,58840500
2016-11-17,108.886520,109.421982,107.914772,109.949997,109.025345,27632000
2016-11-18,108.797279,109.610382,108.737785,110.059998,109.134422,28428900
2016-11-21,109.193924,111.048187,109.084846,111.730003,110.790382,29264600
2016-11-22,111.008522,111.474571,110.463158,111.800003,110.859787,25965500
2016-11-23,110.423485,110.572227,109.402153,111.230003,110.294586,27426400
2016-11-25,110.195419,110.929207,110.016930,111.790001,110.849876,11475900
2016-11-28,110.492905,111.524155,110.453232,111.570000,110.631721,27194000
2016-11-29,109.848366,111.087852,109.144333,111.459999,110.522652,28528800
2016-11-30,110.661469,111.256424,109.342651,110.519997,109.590553,36162300
2016-12-01,109.441818,110.007027,108.113083,109.489998,108.569214,37086900
2016-12-02,108.251900,109.164169,107.934593,109.900002,108.975769,26528000
2016-12-05,109.074928,109.104675,107.339645,109.110001,108.192413,34324500
2016-12-06,108.579132,109.431900,108.271744,109.949997,109.025345,26195500
2016-12-07,108.341148,110.254921,108.241997,111.029999,110.096260,29998700
2016-12-08,109.927696,111.484489,109.669876,112.120003,111.177101,27068300
2016-12-09,111.365501,113.735397,111.365501,113.949997,112.991707,34402600
2016-12-12,112.337257,114.032883,111.543983,113.300003,112.347183,26374400
2016-12-13,112.882629,114.945137,112.793388,115.190002,114.221283,43733800
2016-12-14,114.072540,115.222786,114.013046,115.190002,114.221283,34031800
2016-12-15,114.409683,115.748337,114.260948,115.820000,114.845985,46524500
2016-12-16,115.490517,115.520264,114.677414,115.970001,114.994720,44351100
2016-12-19,114.826157,116.392860,114.776566,116.639999,115.659088,27779400
2016-12-20,115.758240,116.511856,115.698746,116.949997,115.966476,21425000
2016-12-21,115.817741,116.412697,115.797913,117.059998,116.075554,23783200
